"","pagination.page_number","pagination.page_size","pagination.page_count","events.id","events.url","events.organization_id","events.created","events.changed","events.published","events.status","events.currency","events.listed","events.shareable","events.online_event","events.tx_time_limit","events.locale","events.is_series","events.is_series_parent","events.inventory_type","events.is_reserved_seating","events.show_pick_a_seat","events.show_colors_in_seatmap_thumbnail","events.source","events.is_free","events.summary","events.organizer_id","events.venue_id","events.category_id","events.subcategory_id","events.format_id","events.is_externally_ticketed","events.name.text","events.description.text","events.end.timezone","events.end.utc","events.end.utc.1","events.logo.original.width","events.logo.original.height","location.latitude","location.longitude","location.augmented_location.country","location.address","label"
"23",1,50,17,"66584087799","https://www.eventbrite.ca/e/downtown-history-beer-tour-august-tickets-66584087799?aff=ebapi","139564095566","2019-07-25T16:52:13Z","2019-07-25T17:35:12Z","2019-07-25T16:52:16Z","live","CAD",TRUE,TRUE,FALSE,480,"en_CA",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"August 17, 2019 will mark a very important day for history buffs and beer connoisseurs in Lethbridge. This day our very own Downtown History","8061835565","34842061","110",NA,"16",FALSE,"downtown history & beer tour - august","August 17, 2019 will mark a very important day for history buffs and beer connoisseurs in Lethbridge. This day our very own Downtown History & Beer Tour will take place.
This event is not only rich in beer and good company; it’s also rich in downtown history. Local historian, Belinda Crowson, will lead the history portion of the tour. Belinda is well known for her witty and interesting storytelling as well as her passion for anything history related.
Joining Belinda will be beer aficionado, Stephen Deppisch, and George Kuhl. They will treat your taste buds to diverse craft beers at each stop along the tour route.
The tour is scheduled for five-hours, 2 p.m. through 7 p.m. The walking tour will stop at five of our unique downtown business and cultural venues. Each stop will feature a different craft beer to be tasted and perhaps a small bite to eat.
Along the trek to-and-from, the beer tasting stops, Belinda will provide attendees with stories such as the history of prostitution in Lethbridge as well as other hidden, history gems that are all part of the history of our downtown core.
Besides our fantastic tour guides, you’ll have your very own passport to be able to record the beers you like and where you purchased them from. You’ll also receive a souvenir beer glass to remember the day by.
20 tickets will be sold for this event, so don’t wait too long as these spots will fill up quickly, but don’t be too sad if you don’t make this tour as the Downtown History & Beer Tour will run monthly from May through to September 2019!","America/Edmonton","2019-08-18T01:00:00Z","2019-08-18T01:00:00Z",1440,708,"40.712775","-74.005973","United States","new york city","beer"
"24",1,50,17,"992617947","https://www.eventbrite.com/e/beer-pong-boys-vol-2-tickets-992617947?aff=ebapi","7889982959","2010-10-27T00:00:12Z","2019-07-09T20:18:04Z","2019-07-09T19:38:07Z","live","USD",TRUE,TRUE,FALSE,480,"en",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",TRUE,"Beer Pong Boys vol. 2 is going down Sunday, August 4th! 16 teams will have the opportunity to showcase their beer pong skills in a tournamen","24921813011","33982458","110","10001","13",FALSE,"beer pong boys vol. 2","Beer Pong Boys vol. 2 is going down Sunday, August 4th! 16 teams will have the opportunity to showcase their beer pong skills in a tournament style competition. RSVP to reserve your spot in the tournament. ","America/New_York","2019-08-04T22:00:00Z","2019-08-04T22:00:00Z",1080,1920,"40.712775","-74.005973","United States","new york city","beer"
"25",1,50,17,"65423225629","https://www.eventbrite.com/e/brooklyn-beer-history-walking-tour-tickets-65423225629?aff=ebapi","961105975","2019-07-15T14:42:23Z","2019-07-17T14:37:22Z","2019-07-15T14:43:18Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Back by popular demand!
Join beer historian Chris Heuberger on a guided walking tour through Bushwick, Brooklyn, once a major beer brewing c","438306820","34169217","109",NA,NA,FALSE,"brooklyn beer history walking tour","Back by popular demand!
Join beer historian Chris Heuberger on a guided walking tour through Bushwick, Brooklyn, once a major beer brewing center of America. We'll discover the historic 19th-century brewery buildings along Brewers' Row and learn about local and American history through the story of beer.
With ready access to quality water from the Ridgewood Reservoir, plentiful hops grown in upstate New York, and a thriving German immigrant population, it's no wonder why Bushwick was such a brewing powerhouse. So it's fitting that we'll end at one of the area's newest breweries, Interboro, to toast the triumphant return of brewing to Brooklyn!
Light rain, we walk. Heavy rain postpones until Sunday October 27, 2019.","America/New_York","2019-10-26T22:00:00Z","2019-10-26T22:00:00Z",800,400,"40.712775","-74.005973","United States","new york city","beer"
"27",1,50,17,"66430548559","https://www.eventbrite.com/e/beerspoke-travels-nyc-beer-day-tickets-66430548559?aff=ebapi","319225421639","2019-07-24T03:04:05Z","2019-07-24T18:14:06Z","2019-07-24T18:02:18Z","live","USD",TRUE,FALSE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"coyote",FALSE,"Get immersed in Long Island City's amazing beer culture for a day with Beerspoke Travel (we’ll drink to that)","25389054969","34722823","110","10001","16",FALSE,"beerspoke travel’s nyc beer day","Get immersed in Long Island City's amazing beer culture for a day with Beerspoke Travel (we’ll drink to that)","America/New_York","2019-08-17T21:30:00Z","2019-08-17T21:30:00Z",750,500,"40.712775","-74.005973","United States","new york city","beer"
"28",1,50,17,"59490306107","https://www.eventbrite.com/e/12-beers-of-christmas-nyc-pick-up-only-tickets-59490306107?aff=ebapi","291060121041","2019-03-27T20:31:12Z","2019-07-29T22:59:11Z","2019-04-17T20:39:26Z","live","USD",TRUE,FALSE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"coyote",FALSE,"12 Beers of Christmas is a special collection of 12 one-off collaboration beers with some of our best friends and beer industry leaders.","18938180745","31170534","110","10001","11",FALSE,"12 beers of christmas (nyc pick-up only)","12 Beers of Christmas is a special collection of 12 one-off collaboration beers with some of our best friends and beer industry leaders.","America/New_York","2020-01-01T04:30:00Z","2020-01-01T04:30:00Z",4500,2250,"40.712775","-74.005973","United States","new york city","beer"
"32",1,50,17,"65694370631","https://www.eventbrite.com/e/bushwick-beer-history-runmil-mundos-fundraiser-tickets-65694370631?aff=ebapi","12823702927","2019-07-17T16:19:32Z","2019-07-24T13:33:01Z","2019-07-18T15:22:14Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Join us for our Bushwick Beer History Run! Portion of ticket proceeds will go to Mil Mundos Books, a bilingual bookstore and community cente","11256224853","34322005","110","10001","16",FALSE,"bushwick beer history run/mil mundos fundraiser","Join us for our Bushwick Beer History Run! Portion of ticket proceeds will go to Mil Mundos Books, a bilingual bookstore and community center located in Bushwick, Brooklyn, that curates to celebrate Black and Latinx heritage and culture.
Come and learn about the cultural and industrial history of Bushwick, which was once the beer brewing center of the country, and is now enjoying a craft beer renaissance with new breweries in the hood. This approximate 2 mile running tour will be led at a 10-minute-mile pace. Remember to bring a Metro Card and some cash for beer (specials tbd)!   Bag drop will be available at KCBC Brewery, our host site where the run begins and ends.
#supportlocal #supportindependentbookstores #supportlatinobusiness 
#supportlatinx #shoplatinx #apoyolibreriasindependientes #latinx
Mil Mundos Books is a bilingual bookstore and community center located in Bushwick, Brooklyn, that curates to celebrate Black and Latinx heritage and culture. Our mission, in brief, is to resist gentrification, empower community members, and to be a resource in a working class community, for the community that’s already here. Our founders are Latinx NYC natives fighting for our home.
Donations are also being accepted by the Mil Mundos Books Indiegogo Campaign!
Mil Mundos Books Indiegogo Fundraiser Video from Mil Mundos Books on Vimeo.","America/New_York","2019-08-10T01:00:00Z","2019-08-10T01:00:00Z",639,500,"40.712775","-74.005973","United States","new york city","beer"
"33",1,50,17,"65266423630","https://www.eventbrite.com/e/smws-presents-whisky-and-beer-pairing-with-brooklyn-brewery-tickets-65266423630?aff=ebapi","194027647265","2019-07-12T18:02:12Z","2019-07-22T21:11:42Z","2019-07-12T18:14:57Z","live","USD",TRUE,FALSE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"coyote",FALSE,"Join The Scotch Malt Whisky Society for an evening of single cask whisky and beer pairing!","14814567102","32575266","110","10004","11",FALSE,"smws presents whisky and beer pairing with brooklyn brewery","Join The Scotch Malt Whisky Society for an evening of single cask whisky and beer pairing!","America/New_York","2019-08-21T01:30:00Z","2019-08-21T01:30:00Z",2100,1400,"40.712775","-74.005973","United States","new york city","beer"
"34",1,50,17,"63371254127","https://www.eventbrite.com/e/usa-wine-spirits-and-beer-ratings-winners-tasting-registration-63371254127?aff=ebapi","97389069595","2019-06-12T08:16:52Z","2019-06-12T09:22:01Z","2019-06-12T09:22:01Z","live","USD",TRUE,TRUE,FALSE,600,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",TRUE,"Taste the winners of USA Wine, Spirits and Beer Ratings in NYC.
(Trade Only Event).
USA Ratings media and trade tasting will happen at the 2","7746725125","32428094","110",NA,"3",FALSE,"usa wine, spirits and beer ratings winners tasting","Taste the winners of USA Wine, Spirits and Beer Ratings in NYC.
(Trade Only Event).
USA Ratings media and trade tasting will happen at the 2020 USA Trade Tasting where trade and media can taste the Top 100 wines, beers and spirits. USA ratings is the only competition in USA where brands are judged by Quality, Value and Package.
Learn more at www.usawineratings.com | www.usaspiritsratings.com | www.usabeerratings.com
*** Trade ONLY event. Only Importers, Distributors, Retailers and Press are allowed.","America/New_York","2020-05-27T20:00:00Z","2020-05-27T20:00:00Z",800,400,"40.712775","-74.005973","United States","new york city","beer"
"36",1,50,17,"65721154743","https://www.eventbrite.com/e/oktoberfest-party-beer-and-cheese-pairing-murrays-cheese-tickets-65721154743?aff=ebapi","141392852881","2019-07-17T18:39:53Z","2019-07-17T18:45:58Z","2019-07-17T18:45:53Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Oktoberfest! It's the time of year we celebrate German heritage and Beer, Beer, Beer. Folks have only been brewing beer and noshing on chees","8172404165","34315051","110","10001","9",FALSE,"oktoberfest party! beer and cheese pairing @ murray's cheese","Oktoberfest! It's the time of year we celebrate German heritage and Beer, Beer, Beer. Folks have only been brewing beer and noshing on cheese for, oh, several thousand years or so, and we're not about to argue with millennia of delicious history. This class will focus on the history of Oktoberfest, as well as the classic beers from the event. Cheeses will be paired with these delicous brews to complete the festive evening!
*PER MURRAYS CHEESE POLICY, WE DO NOT ALLOW TRANSFERS OR REFUNDS FOR OUR CLASSES","America/New_York","2019-10-03T00:00:00Z","2019-10-03T00:00:00Z",NA,NA,"40.712775","-74.005973","United States","new york city","beer"
"38",1,50,17,"66052449655","https://www.eventbrite.com/e/american-beer-and-cheese-pairing-murrays-cheese-tickets-66052449655?aff=ebapi","141392852881","2019-07-20T18:19:07Z","2019-07-20T18:19:43Z","2019-07-20T18:19:43Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Folks have only been brewing beer and noshing on cheese for, oh, several thousand years or so, and we're not about to argue with millennia o","8172404165","34519411","110","10001","9",FALSE,"american beer and cheese pairing @ murray's cheese","Folks have only been brewing beer and noshing on cheese for, oh, several thousand years or so, and we're not about to argue with millennia of delicious history. Whether we're pairing smoky IPAs with a meaty washed rind cheese for a pure bacon bomb or bright wheat beers and creamy triple cremes conjuring banana bread bliss, we'll work our way through six outstanding (and occasionally outlandish) American beer and cheese pairings, guaranteed to have you singing--nay, shouting--the praises of pairing beer and cheese.
*PER MURRAYS CHEESE POLICY, WE DO NOT ALLOW TRANSFERS OR REFUNDS FOR OUR CLASSES","America/New_York","2019-10-18T00:00:00Z","2019-10-18T00:00:00Z",5472,3648,"40.712775","-74.005973","United States","new york city","beer"
"39",1,50,17,"66771193437","https://www.eventbrite.com/e/beer-and-cheese-belgian-style-murrays-cheese-tickets-66771193437?aff=ebapi","141392852881","2019-07-27T22:50:35Z","2019-07-27T22:51:23Z","2019-07-27T22:51:23Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Rich, tantalizing, and complex: Blegian beer have wooed us for centuries. Not it is time to explore how they pair with cheese!
Folks have on","8172404165","34964359","110","10001","9",FALSE,"beer and cheese: belgian style! @ murray's cheese","Rich, tantalizing, and complex: Blegian beer have wooed us for centuries. Not it is time to explore how they pair with cheese!
Folks have only been brewing beer and noshing on cheese for, oh, several thousand years or so, and we're not about to argue with millennia of delicious history. Whether we're pairing smoky IPAs with a meaty washed rind cheese for a pure bacon bomb or bright wheat beers and creamy triple cremes conjuring banana bread bliss, we'll work our way through six outstanding (and occasionally outlandish) beer and cheese pairings, guaranteed to have you singing--nay, shouting--the praises of pairing beer and cheese.
*PER MURRAYS CHEESE POLICY, WE DO NOT ALLOW TRANSFERS OR REFUNDS FOR OUR CLASSES","America/New_York","2019-11-23T23:00:00Z","2019-11-23T23:00:00Z",5472,3648,"40.712775","-74.005973","United States","new york city","beer"
