"","pagination.page_number","pagination.page_size","pagination.page_count","events.id","events.url","events.organization_id","events.created","events.changed","events.published","events.status","events.currency","events.listed","events.shareable","events.online_event","events.tx_time_limit","events.locale","events.is_series","events.is_series_parent","events.inventory_type","events.is_reserved_seating","events.show_pick_a_seat","events.show_colors_in_seatmap_thumbnail","events.source","events.is_free","events.summary","events.organizer_id","events.venue_id","events.category_id","events.subcategory_id","events.format_id","events.is_externally_ticketed","events.name.text","events.description.text","events.end.timezone","events.end.utc","events.end.utc.1","events.logo.original.width","events.logo.original.height","location.latitude","location.longitude","location.augmented_location.country","location.address","label"
"20",1,50,19,"65423225629","https://www.eventbrite.com/e/brooklyn-beer-history-walking-tour-tickets-65423225629?aff=ebapi","961105975","2019-07-15T14:42:23Z","2019-07-17T14:37:22Z","2019-07-15T14:43:18Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Back by popular demand!
Join beer historian Chris Heuberger on a guided walking tour through Bushwick, Brooklyn, once a major beer brewing c","438306820","34169217","109",NA,NA,FALSE,"brooklyn beer history walking tour","Back by popular demand!
Join beer historian Chris Heuberger on a guided walking tour through Bushwick, Brooklyn, once a major beer brewing center of America. We'll discover the historic 19th-century brewery buildings along Brewers' Row and learn about local and American history through the story of beer.
With ready access to quality water from the Ridgewood Reservoir, plentiful hops grown in upstate New York, and a thriving German immigrant population, it's no wonder why Bushwick was such a brewing powerhouse. So it's fitting that we'll end at one of the area's newest breweries, Interboro, to toast the triumphant return of brewing to Brooklyn!
Light rain, we walk. Heavy rain postpones until Sunday October 27, 2019.","America/New_York","2019-10-26T22:00:00Z","2019-10-26T22:00:00Z",800,400,"40.712775","-74.005973","United States","new york city","beer"
"23",1,50,19,"59490306107","https://www.eventbrite.com/e/12-beers-of-christmas-nyc-pick-up-only-tickets-59490306107?aff=ebapi","291060121041","2019-03-27T20:31:12Z","2019-07-22T18:47:58Z","2019-04-17T20:39:26Z","live","USD",TRUE,FALSE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"coyote",FALSE,"12 Beers of Christmas is a special collection of 12 one-off collaboration beers with some of our best friends and beer industry leaders.","18938180745","31170534","110","10001","11",FALSE,"12 beers of christmas (nyc pick-up only)","12 Beers of Christmas is a special collection of 12 one-off collaboration beers with some of our best friends and beer industry leaders.","America/New_York","2020-01-01T04:30:00Z","2020-01-01T04:30:00Z",4500,2250,"40.712775","-74.005973","United States","new york city","beer"
"27",1,50,19,"62513470473","https://www.eventbrite.com/e/beer-and-cheese-belgian-style-murrays-cheese-tickets-62513470473?aff=ebapi","141392852881","2019-05-28T17:15:30Z","2019-07-20T03:28:40Z","2019-05-28T17:16:55Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Rich, tantalizing, and complex: Blegian beer have wooed us for centuries. Not it is time to explore how they pair with cheese!
Folks have on","8172404165","32715642","110","10001","9",FALSE,"beer and cheese: belgian style! @ murray's cheese","Rich, tantalizing, and complex: Blegian beer have wooed us for centuries. Not it is time to explore how they pair with cheese!
Folks have only been brewing beer and noshing on cheese for, oh, several thousand years or so, and we're not about to argue with millennia of delicious history. Whether we're pairing smoky IPAs with a meaty washed rind cheese for a pure bacon bomb or bright wheat beers and creamy triple cremes conjuring banana bread bliss, we'll work our way through six outstanding (and occasionally outlandish) beer and cheese pairings, guaranteed to have you singing--nay, shouting--the praises of pairing beer and cheese.
*PER MURRAYS CHEESE POLICY, WE DO NOT ALLOW TRANSFERS OR REFUNDS FOR OUR CLASSES","America/New_York","2019-07-27T00:00:00Z","2019-07-27T00:00:00Z",5472,3648,"40.712775","-74.005973","United States","new york city","beer"
"29",1,50,19,"65266423630","https://www.eventbrite.com/e/smws-presents-whisky-and-beer-pairing-with-brooklyn-brewery-tickets-65266423630?aff=ebapi","194027647265","2019-07-12T18:02:12Z","2019-07-22T21:11:42Z","2019-07-12T18:14:57Z","live","USD",TRUE,FALSE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"coyote",FALSE,"Join The Scotch Malt Whisky Society for an evening of single cask whisky and beer pairing!","14814567102","32575266","110","10004","11",FALSE,"smws presents whisky and beer pairing with brooklyn brewery","Join The Scotch Malt Whisky Society for an evening of single cask whisky and beer pairing!","America/New_York","2019-08-21T01:30:00Z","2019-08-21T01:30:00Z",2100,1400,"40.712775","-74.005973","United States","new york city","beer"
"30",1,50,19,"63371254127","https://www.eventbrite.com/e/usa-wine-spirits-and-beer-ratings-winners-tasting-registration-63371254127?aff=ebapi","97389069595","2019-06-12T08:16:52Z","2019-06-12T09:22:01Z","2019-06-12T09:22:01Z","live","USD",TRUE,TRUE,FALSE,600,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",TRUE,"Taste the winners of USA Wine, Spirits and Beer Ratings in NYC.
(Trade Only Event).
USA Ratings media and trade tasting will happen at the 2","7746725125","32428094","110",NA,"3",FALSE,"usa wine, spirits and beer ratings winners tasting","Taste the winners of USA Wine, Spirits and Beer Ratings in NYC.
(Trade Only Event).
USA Ratings media and trade tasting will happen at the 2020 USA Trade Tasting where trade and media can taste the Top 100 wines, beers and spirits. USA ratings is the only competition in USA where brands are judged by Quality, Value and Package.
Learn more at www.usawineratings.com | www.usaspiritsratings.com | www.usabeerratings.com
*** Trade ONLY event. Only Importers, Distributors, Retailers and Press are allowed.","America/New_York","2020-05-27T20:00:00Z","2020-05-27T20:00:00Z",800,400,"40.712775","-74.005973","United States","new york city","beer"
"31",1,50,19,"64883626674","https://www.eventbrite.com/e/bar-louie-evil-genius-beer-and-burger-tasting-tickets-64883626674?aff=ebapi","240015041305","2019-07-06T19:02:21Z","2019-07-06T19:22:29Z","2019-07-06T19:02:24Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Bar Louie & Evil Genius Brewing are pairing up for a night of amazing burgers & beer!
Come sample our NEW Burgers, alongside perfectly paire","24664238523","33892897","110",NA,"11",FALSE,"bar louie & evil genius beer and burger tasting","Bar Louie & Evil Genius Brewing are pairing up for a night of amazing burgers & beer!
Come sample our NEW Burgers, alongside perfectly paired signature Evil Genius brews. 
Ticket includes: 5 Sliders and a dessert with 6 samples of Evil Genius beer, raffle ticket for some awesome prizes. 

7PM - 10PM
Hosted by: Kristen Anderson of Bar Louie & Dan Grandrino of Evil Genius Brewing
","America/New_York","2019-07-26T02:00:00Z","2019-07-26T02:00:00Z",2160,1080,"40.712775","-74.005973","United States","new york city","beer"
"33",1,50,19,"65694370631","https://www.eventbrite.com/e/bushwick-beer-history-runmil-mundos-fundraiser-tickets-65694370631?aff=ebapi","12823702927","2019-07-17T16:19:32Z","2019-07-18T18:09:17Z","2019-07-18T15:22:14Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Join us for our Bushwick Beer History Run! Portion of ticket proceeds will go to Mil Mundos Books, a bilingual bookstore and community cente","11256224853","34322005","110","10001","16",FALSE,"bushwick beer history run/mil mundos fundraiser","Join us for our Bushwick Beer History Run! Portion of ticket proceeds will go to Mil Mundos Books, a bilingual bookstore and community center located in Bushwick, Brooklyn, that curates to celebrate Black and Latinx heritage and culture.
Come and learn about the cultural and industrial history of Bushwick, which was once the beer brewing center of the country, and is now enjoying a craft beer renaissance with new breweries in the hood. This approximate 2 mile running tour will be led at a 10-minute-mile pace. Remember to bring a Metro Card and some cash for beer (specials tbd)!   Bag drop will be available at KCBC Brewery, our host site where the run begins and ends.
#supportlocal #supportindependentbookstores #supportlatinobusiness 
#supportlatinx #shoplatinx #apoyolibreriasindependientes #latinx
Mil Mundos Books is a bilingual bookstore and community center located in Bushwick, Brooklyn, that curates to celebrate Black and Latinx heritage and culture. Our mission, in brief, is to resist gentrification, empower community members, and to be a resource in a working class community, for the community that’s already here. Our founders are Latinx NYC natives fighting for our home.
Donations are also being accepted by the Mil Mundos Books Indiegogo Campaign!
Mil Mundos Books Indiegogo Fundraiser Video from Mil Mundos Books on Vimeo.","America/New_York","2019-08-10T01:00:00Z","2019-08-10T01:00:00Z",639,500,"40.712775","-74.005973","United States","new york city","beer"
"34",1,50,19,"65721154743","https://www.eventbrite.com/e/oktoberfest-party-beer-and-cheese-pairing-murrays-cheese-tickets-65721154743?aff=ebapi","141392852881","2019-07-17T18:39:53Z","2019-07-17T18:45:58Z","2019-07-17T18:45:53Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Oktoberfest! It's the time of year we celebrate German heritage and Beer, Beer, Beer. Folks have only been brewing beer and noshing on chees","8172404165","34315051","110","10001","9",FALSE,"oktoberfest party! beer and cheese pairing @ murray's cheese","Oktoberfest! It's the time of year we celebrate German heritage and Beer, Beer, Beer. Folks have only been brewing beer and noshing on cheese for, oh, several thousand years or so, and we're not about to argue with millennia of delicious history. This class will focus on the history of Oktoberfest, as well as the classic beers from the event. Cheeses will be paired with these delicous brews to complete the festive evening!
*PER MURRAYS CHEESE POLICY, WE DO NOT ALLOW TRANSFERS OR REFUNDS FOR OUR CLASSES","America/New_York","2019-10-03T00:00:00Z","2019-10-03T00:00:00Z",NA,NA,"40.712775","-74.005973","United States","new york city","beer"
"36",1,50,19,"66052449655","https://www.eventbrite.com/e/american-beer-and-cheese-pairing-murrays-cheese-tickets-66052449655?aff=ebapi","141392852881","2019-07-20T18:19:07Z","2019-07-20T18:19:43Z","2019-07-20T18:19:43Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Folks have only been brewing beer and noshing on cheese for, oh, several thousand years or so, and we're not about to argue with millennia o","8172404165","34519411","110","10001","9",FALSE,"american beer and cheese pairing @ murray's cheese","Folks have only been brewing beer and noshing on cheese for, oh, several thousand years or so, and we're not about to argue with millennia of delicious history. Whether we're pairing smoky IPAs with a meaty washed rind cheese for a pure bacon bomb or bright wheat beers and creamy triple cremes conjuring banana bread bliss, we'll work our way through six outstanding (and occasionally outlandish) American beer and cheese pairings, guaranteed to have you singing--nay, shouting--the praises of pairing beer and cheese.
*PER MURRAYS CHEESE POLICY, WE DO NOT ALLOW TRANSFERS OR REFUNDS FOR OUR CLASSES","America/New_York","2019-10-18T00:00:00Z","2019-10-18T00:00:00Z",5472,3648,"40.712775","-74.005973","United States","new york city","beer"
"37",1,50,19,"58408812330","https://www.eventbrite.com/e/hop-culture-yakima-chief-hops-present-beers-without-beards-beer-fest-tickets-58408812330?aff=ebapi","183161765822","2019-03-08T02:11:13Z","2019-07-22T14:20:35Z","2019-03-08T16:57:38Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"In 2018, Hop Culture threw the first annual Beers With(out) Beards Festival, the country's biggest celebration of women in the beer industry","17151092083","33943337","110","10001","5",FALSE,"hop culture + yakima chief hops present: beers with(out) beards beer fest","In 2018, Hop Culture threw the first annual Beers With(out) Beards Festival, the country's biggest celebration of women in the beer industry. This year, we've been joined by Yakima Chief Hops to make the event even better! This ticketed tasting festival will be held at The Well in Brooklyn, NY, on Saturday, August 10th, and will feature 20+ women-owned breweries or breweries helmed by female brewers. 
Music provided by Rimarkable.
The festival will be held in one four-hour session.
Session Time: 12pm - 4pm
General Admission Ticket: $55 plus feesDesignated Driver Ticket: $20 plus fees
Follow @hopculturemag and @yakimachief and sign up for our weekly newsletter to stay updated on the event!
General
Where will the event take place?
The Well, 272 Meserole St, Brooklyn, NY 11206
When is this happening?
The festival runs over one session on Saturday, August 10th, 2019.
Is there an age limit?
All attendees must be at least 21 years old with a valid ID. Please, no pets or children.
How many tickets are available?
We'll have 700 tickets total.
What do I get with my ticket?
The General Admission ticket gets you access to the festival. Upon entering, you'll receive a taster and you'll have access to unlimited pours.
The Designated Driver ticket gets you access to the festival, but you won't be able to drink! Upon entering, you'll receive a ticket that's redeemable for a complimentary t-shirt from our merch stand.
Will there be food?
We'll have food available for purchase at the venue from several vendors. Vegetarian options available.
Vendors currently attending:
Twisted Truffles - Cocktail-inspired, alcohol-infused truffle cake balls. Based in New York City!
More to come. Stay tuned!
The Beer/Breweries
Who is attending?
Austin Street Brewery
Backward Flag Brewing Co.
Drake's Brewing
Fifth Hammer Brewing Co.
Fort Point Beer Co.
Garrison City Beerworks
Guinness Open Gate Brewery 
Harlem Brewing Co.
Jameson Caskmates
Kings Court Brewing Co.
LIC Beer Project
Marie Brizard Spirits + Tequila
Mikkeller NYC
Moustache Brewing Co.
Outer Range Brewing Co. 
Resident Culture
Stone Brewing
Superstition Meadery
Talea Beer
The Rare Barrel
Three Weavers Brewing
Troegs Independent Brewing
Twin Elephant Brewing Co.
Two Roads Brewing Co.
When is last call?
Brewers will be instructed to stop serving beer 10 minutes before the end of the session.
Who will be pouring the beer?
For Beers With(out) Beards we think it is especially important that the women brewer or owner behind the beer is on hand to pour beer, answer questions, and start conversations. We have worked our hardest to make sure that the female brewer or founder will be present.
Which beers will be served?
The beers at the fest are extremely fresh and limited release, so it's hard to predict brewing schedules well in advance. However, we'll release the beer lists in the week leading up to the fest as they become available.
Will there be enough beer?
We bring enough beer to our festivals that the majority of breweries will be pouring beer for the entire fest. However, due to their popularity, some breweries will kick their kegs before last call, typically within the last 45 minutes. We do our best to avoid this, but we also want to avoid wasting beer.
Other FAQs
Will you have merchandise?
Absolutely. Our festival tasters and official teku were designed by London-based Sam Taylor. 
How do I apply for media passes?
Send an email to Kenny at kenny@hopculture.com. Please include the name of your publication or account and your estimated reach.
The Rules
Please DO NOT open any cans or bottles during the festivals. For legal reasons, they will be confiscated.
It's a beer fest and we want everyone to have a good time, but anyone that's visibly intoxicated will be asked to leave.
Tickets are non-refundable and subject to applicable taxes and fees, as well as changes. All sales are final, no exceptions!
With the mission to empower the role of women in craft beer, Beers With(out) Beards will craft constructive conversations, empower everyone, break beer-iers, and ferment the future for women in this industry.
Cheers to another year of Beers Wth(out) Beards! We look forward to toasting with you on August 10th!","America/New_York","2019-08-10T20:00:00Z","2019-08-10T20:00:00Z",2160,1080,"40.712775","-74.005973","United States","new york city","beer"
